Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Score	Ortholog count	Ortholog Group
TGGT1_259080	TGGT1_259080-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,939,054..2,939,395(-)	hypothetical protein	5.589	21	OG6_106739
TGGT1_259090	TGGT1_259090-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,933,973..2,937,572(+)	ubiquitin-conjugating enzyme subfamily protein	5.589	38	OG6_102995
TGGT1_259100	TGGT1_259100-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,933,161..2,933,565(-)	hypothetical protein	5.589	4	OG6_490134
TGGT1_259115	TGGT1_259115-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,920,942..2,930,996(-)	ABC1 family protein	5.589	43	OG6_103424
TGGT1_259130	TGGT1_259130-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,916,310..2,919,042(+)	4-hydroxybenzoate polyprenyl transferase	5.589	29	OG6_101249
TGGT1_259140	TGGT1_259140-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,910,667..2,915,200(-)	hypothetical protein	5.589	26	OG6_102830
TGGT1_259150	TGGT1_259150-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,900,210..2,905,237(-)	hypothetical protein	5.589	15	OG6_489366
TGGT1_259155	TGGT1_259155-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,894,684..2,898,304(-)	hypothetical protein	5.589	18	OG6_492250
TGGT1_259160	TGGT1_259160-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,887,165..2,893,352(+)	hypothetical protein	5.589	21	OG6_223085
TGGT1_259168	TGGT1_259168-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,882,058..2,885,891(-)	hypothetical protein	5.589	18	OG6_490185
TGGT1_259172	TGGT1_259172-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,872,356..2,879,005(-)	hypothetical protein	5.589	28	OG6_103111
TGGT1_259180	TGGT1_259180-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,866,912..2,870,205(-)	CBS family protein	5.589	61	OG6_100154
TGGT1_259190	TGGT1_259190-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,859,068..2,864,381(-)	hypothetical protein	5.589	26	OG6_223086
TGGT1_259200A	TGGT1_259200A-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,850,485..2,855,582(-)	Na+/H+ exchanger NHE1	5.589	77	OG6_103045
TGGT1_259200B	TGGT1_259200B-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,842,786..2,849,858(-)	Na+/H+ exchanger NHE1	11.27	77	OG6_103045
TGGT1_259205	TGGT1_259205-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,839,111..2,840,226(+)	hypothetical protein	5.589	17	OG6_489553
TGGT1_259210	TGGT1_259210-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,832,245..2,836,638(+)	jmjC domain-containing protein C2orf60	5.589	24	OG6_106314
TGGT1_259220	TGGT1_259220-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,821,377..2,830,984(-)	DEAD/DEAH box helicase domain-containing protein	5.589	42	OG6_102730
TGGT1_259230	TGGT1_259230-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,811,544..2,819,642(+)	site-specific recombinase, phage integrase family protein	5.589	34	OG6_152637
TGGT1_259240	TGGT1_259240-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,808,644..2,809,838(-)	ribosomal protein RPS21	5.589	25	OG6_101819
TGGT1_259250	TGGT1_259250-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,797,771..2,803,921(-)	ATP-dependent DNA helicase, RecQ family protein	5.589	21	OG6_490888
TGGT1_259260	TGGT1_259260-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,788,863..2,795,704(-)	membrane protein FtsH1	5.589	30	OG6_134869
TGGT1_259270	TGGT1_259270-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,785,517..2,786,989(+)	SAG-related sequence SRS26E	5.589	340	OG6_119191
TGGT1_259280	TGGT1_259280-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,783,179..2,783,637(+)	hypothetical protein	5.589	13	OG6_491686
TGGT1_259290	TGGT1_259290-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,777,771..2,779,086(+)	SAG-related sequence SRS26C	5.589	340	OG6_119191
TGGT1_259300	TGGT1_259300-t26_1	Toxoplasma gondii GT1	AAQM03000523:1..1,076(-)	SAG-related sequence SRS26B	5.589	340	OG6_119191
TGGT1_259410	TGGT1_259410-t26_1	Toxoplasma gondii GT1	AAQM03000537:1..1,050(+)	SAG-related sequence SRS26A	5.589	340	OG6_119191
TGGT1_259520	TGGT1_259520-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,767,419..2,772,423(-)	hypothetical protein	5.589	18	OG6_209419
TGGT1_259530	TGGT1_259530-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,759,031..2,765,765(+)	GalNac	5.589	35	OG6_106618
TGGT1_259540	TGGT1_259540-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,758,086..2,758,538(+)	hypothetical protein	5.589	13	OG6_490987
TGGT1_259550	TGGT1_259550-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,750,606..2,755,609(-)	dihydropteroate synthase	5.589	32	OG6_103256
TGGT1_259560	TGGT1_259560-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,742,716..2,748,815(+)	endonuclease/exonuclease/phosphatase family protein	5.589	31	OG6_101771
TGGT1_259570	TGGT1_259570-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,739,399..2,739,935(+)	putative CMP/dCMP deaminase, zinc-binding	5.589	19	OG6_100779
TGGT1_259580	TGGT1_259580-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,737,495..2,739,222(+)	hypothetical protein	5.589	24	OG6_223087
TGGT1_259590	TGGT1_259590-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,735,907..2,736,810(-)	putative membrane protein	5.589	19	OG6_140581
TGGT1_259600	TGGT1_259600-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,730,000..2,735,659(+)	hypothetical protein	5.589	30	OG6_223464
TGGT1_259610	TGGT1_259610-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,727,166..2,728,580(-)	hypothetical protein	5.589	19	OG6_492216
TGGT1_259620	TGGT1_259620-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,724,914..2,725,719(+)	hypothetical protein	5.589	16	OG6_489551
TGGT1_259630	TGGT1_259630-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,722,823..2,724,032(+)	hypothetical protein	5.589	29	OG6_179330
TGGT1_259640	TGGT1_259640-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,709,338..2,721,341(-)	nucleoporin autopeptidase	5.589	35	OG6_101756
TGGT1_259650	TGGT1_259650-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,705,567..2,708,069(+)	hypothetical protein	5.589	25	OG6_174424
TGGT1_259660	TGGT1_259660-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,701,843..2,703,611(-)	orotate phosphoribosyltransferase	5.589	61	OG6_100519
TGGT1_259670	TGGT1_259670-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,696,874..2,700,933(+)	von Willebrand factor type A domain-containing protein	5.589	24	OG6_105009
TGGT1_259690	TGGT1_259690-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,683,165..2,686,084(-)	orotidine-5-phosphate decarboxylase/orotate phosphoribosyltransferase	11.25	61	OG6_100519
TGGT1_259700	TGGT1_259700-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,680,683..2,681,840(+)	hypothetical protein	5.589	24	OG6_492095
TGGT1_259710	TGGT1_259710-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,674,298..2,677,675(+)	protein kinase	5.589	34	OG6_156219
TGGT1_259720	TGGT1_259720-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,665,015..2,671,224(+)	hypothetical protein	5.589	40	OG6_137459
TGGT1_259830	TGGT1_259830-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,657,001..2,661,219(+)	diacylglycerol kinase catalytic domain-containing protein	5.589	35	OG6_186180
TGGT1_259840	TGGT1_259840-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,644,887..2,652,742(-)	hypothetical protein	5.589	23	OG6_156271
TGGT1_259850	TGGT1_259850-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,636,780..2,642,889(+)	hypothetical protein	5.589	29	OG6_139444
TGGT1_259860	TGGT1_259860-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,626,172..2,635,179(-)	hypothetical protein	5.589	16	OG6_489891
TGGT1_259870	TGGT1_259870-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,616,425..2,623,588(+)	hypothetical protein	5.589	18	OG6_490530
TGGT1_259880	TGGT1_259880-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,611,307..2,613,849(-)	hypothetical protein	5.589	19	OG6_489741
TGGT1_259890	TGGT1_259890-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,606,181..2,609,026(-)	Kazal-type serine protease inhibitor domain-containing protein	5.589	21	OG6_111109
TGGT1_259895	TGGT1_259895-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,601,543..2,602,210(-)	hypothetical protein	5.589	15	OG6_489628
TGGT1_259900	TGGT1_259900-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,596,808..2,599,009(+)	hypothetical protein	5.589	43	OG6_105858
TGGT1_259920	TGGT1_259920-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,585,065..2,593,694(+)	Nitric-oxide synthase	5.589	67	OG6_102331
TGGT1_259940	TGGT1_259940-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,579,219..2,581,449(+)	hypothetical protein	5.589	18	OG6_490499
TGGT1_259950	TGGT1_259950-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,572,640..2,576,136(+)	carbonate dehydratase, eukaryotic-type domain-containing protein	5.589	24	OG6_164490
TGGT1_259960	TGGT1_259960-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,563,979..2,567,147(+)	Nucleoside-diphosphatase	5.589	29	OG6_154019
TGGT1_259965	TGGT1_259965-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,548,424..2,557,132(+)	putative Bardet-Biedl syndrome 5	5.589	18	OG6_105041
TGGT1_259980	TGGT1_259980-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,531,634..2,539,640(-)	DnaJ domain-containing protein	5.589	40	OG6_101281
TGGT1_259990	TGGT1_259990-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,520,717..2,529,427(+)	SAC3/GANP family protein	5.589	33	OG6_101802
TGGT1_260000	TGGT1_260000-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,506,076..2,513,785(-)	hypothetical protein	5.589	21	OG6_119300
TGGT1_260010	TGGT1_260010-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,501,650..2,503,882(+)	acetyltransferase, GNAT family protein	5.589	23	OG6_102120
TGGT1_260020	TGGT1_260020-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,497,658..2,498,218(+)	hypothetical protein	5.589	19	OG6_491415
TGGT1_260030	TGGT1_260030-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,488,342..2,495,420(-)	atypical MEK-related kinase (incomplete catalytic triad)	5.589	21	OG6_492064
TGGT1_260140	TGGT1_260140-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,482,518..2,486,228(-)	phosphomannose isomerase type I protein	5.589	32	OG6_102059
TGGT1_260150	TGGT1_260150-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,469,236..2,479,231(-)	tetratricopeptide repeat-containing protein	5.589	18	OG6_491811
TGGT1_260160	TGGT1_260160-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,464,051..2,467,702(+)	hypothetical protein	5.589	32	OG6_102591
TGGT1_260170	TGGT1_260170-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,455,204..2,462,803(-)	putative elongation factor EF-G	5.589	72	OG6_100770
TGGT1_260180	TGGT1_260180-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,449,773..2,451,633(-)	hypothetical protein	5.589	27	OG6_139433
TGGT1_260190	TGGT1_260190-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,444,928..2,447,434(+)	microneme protein MIC13	5.589	82	OG6_149625
TGGT1_260200	TGGT1_260200-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,436,028..2,444,182(-)	helicase associated domain (ha2) protein	5.589	187	OG6_100085
TGGT1_260205	TGGT1_260205-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,435,387..2,435,985(-)	hypothetical protein	5.589	8	OG6_490697
TGGT1_260210	TGGT1_260210-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,423,937..2,433,987(+)	DnaJ domain-containing protein	5.589	67	OG6_102331
TGGT1_260220	TGGT1_260220-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,417,343..2,420,516(-)	folate/biopterin transporter subfamily protein	5.589	56	OG6_103141
TGGT1_260230	TGGT1_260230-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,409,524..2,415,151(+)	hypothetical protein	5.589	33	OG6_146139
TGGT1_260240	TGGT1_260240-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,404,604..2,407,464(+)	ccr4-associated factor family protein	5.589	31	OG6_101138
TGGT1_260250	TGGT1_260250-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,393,385..2,397,792(-)	cyclin domain protein, cyclin H family protein	5.589	28	OG6_102792
TGGT1_260260	TGGT1_260260-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,389,422..2,391,225(-)	ribosomal protein RPP1	5.589	30	OG6_101037
TGGT1_260270	TGGT1_260270-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,371,671..2,387,615(+)	HEAT repeat-containing protein	5.589	31	OG6_489599
TGGT1_260280	TGGT1_260280-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,370,576..2,371,097(-)	hypothetical protein	5.589	15	OG6_490601
TGGT1_260290	TGGT1_260290-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,368,921..2,369,595(-)	hypothetical protein	5.589	14	OG6_492284
TGGT1_260300	TGGT1_260300-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,364,736..2,368,260(-)	metal cation transporter, ZIP family protein	5.589	20	OG6_101746
TGGT1_260310	TGGT1_260310-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,334,844..2,358,106(-)	ATP-binding cassette transporter ABC.B1	5.589	125	OG6_100059
TGGT1_260320	TGGT1_260320-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,326,057..2,331,884(+)	Noc2p family protein	5.589	38	OG6_102068
TGGT1_260325	TGGT1_260325-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,324,958..2,325,671(+)	hypothetical protein	5.589	17	OG6_489838
TGGT1_260330	TGGT1_260330-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,323,960..2,324,430(+)	hypothetical protein	5.589	14	OG6_491277
TGGT1_260340	TGGT1_260340-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,318,114..2,320,937(+)	DNL zinc finger protein	5.589	29	OG6_103202
TGGT1_260360	TGGT1_260360-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,308,881..2,316,748(-)	GTP-binding protein	5.589	35	OG6_136413
TGGT1_260370	TGGT1_260370-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,305,993..2,306,664(-)	AtPH1 family protein	5.589	24	OG6_103553
TGGT1_260375	TGGT1_260375-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,304,645..2,305,042(-)	hypothetical protein	5.589	14	OG6_491803
TGGT1_260380	TGGT1_260380-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,298,896..2,302,761(-)	hypothetical protein	5.589	19	OG6_489931
TGGT1_260390	TGGT1_260390-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,288,724..2,295,585(-)	hypothetical protein	5.589	24	OG6_490483
TGGT1_260400	TGGT1_260400-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,285,942..2,286,694(+)	hypothetical protein	5.589	17	OG6_491000
TGGT1_260410	TGGT1_260410-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,273,803..2,283,362(+)	hypothetical protein	5.589	28	OG6_155922
TGGT1_260420	TGGT1_260420-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,260,663..2,271,055(-)	HEC/Ndc80p family protein	5.589	41	OG6_103226
TGGT1_260430	TGGT1_260430-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,249,046..2,259,255(+)	hypothetical protein	5.589	39	OG6_103741
TGGT1_260440	TGGT1_260440-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,242,975..2,247,472(-)	nuclear factor NF3	5.589	37	OG6_120264
TGGT1_260450	TGGT1_260450-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,234,165..2,241,549(+)	DEAD/DEAH box helicase domain-containing protein	5.589	20	OG6_491055
TGGT1_260460	TGGT1_260460-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,225,155..2,226,165(-)	putative oxidoreductase	5.589	52	OG6_100091
TGGT1_260470	TGGT1_260470-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,207,526..2,222,420(-)	putative heat shock protein DNAJ pfj4	5.589	37	OG6_124620
TGGT1_260480	TGGT1_260480-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,190,951..2,205,199(+)	leucine rich repeat-containing protein	5.589	40	OG6_105353
TGGT1_260490	TGGT1_260490-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,181,389..2,186,856(+)	hypothetical protein	5.589	18	OG6_489622
TGGT1_260500	TGGT1_260500-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,175,003..2,177,830(+)	putative COPI associated protein	5.589	29	OG6_130932
TGGT1_260510	TGGT1_260510-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,169,648..2,172,792(-)	ubiquitin thioesterase otubain-like family protein	11.28	31	OG6_102549
TGGT1_260520	TGGT1_260520-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,164,696..2,167,131(-)	hypothetical protein	5.589	20	OG6_491213
TGGT1_260530	TGGT1_260530-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,151,414..2,158,496(+)	Sel1 repeat-containing protein	5.589	21	OG6_100744
TGGT1_260540	TGGT1_260540-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,144,399..2,148,137(+)	alveolin domain containing intermediate filament IMC14	5.589	24	OG6_491787
TGGT1_260550	TGGT1_260550-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,140,000..2,142,273(-)	acetyltransferase, GNAT family protein	5.589	28	OG6_104382
TGGT1_260570	TGGT1_260570-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,130,151..2,137,711(-)	hypothetical protein	5.589	31	OG6_198194
TGGT1_260580	TGGT1_260580-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,119,527..2,126,039(+)	hypothetical protein	5.589	17	OG6_490575
TGGT1_260600	TGGT1_260600-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,104,300..2,113,824(+)	Pumilio-family RNA binding repeat-containing protein	5.589	23	OG6_104470
TGGT1_260610	TGGT1_260610-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,097,961..2,102,602(+)	methyltransferase	5.589	32	OG6_102190
TGGT1_260620	TGGT1_260620-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,092,458..2,093,165(-)	hypothetical protein	5.589	30	OG6_490967
TGGT1_260630	TGGT1_260630-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,081,390..2,087,953(-)	DnaJ family Sec63 protein	5.589	39	OG6_102234
TGGT1_260640	TGGT1_260640-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,070,219..2,078,173(-)	autophagy protein apg9 protein	5.589	32	OG6_102183
TGGT1_260650	TGGT1_260650-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,055,023..2,068,302(+)	glycosyltransferase, group 2 family protein	5.589	29	OG6_492018
TGGT1_260660	TGGT1_260660-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,048,934..2,051,596(+)	putative 50S ribosomal protein L23	5.589	30	OG6_132727
TGGT1_260670	TGGT1_260670-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,043,964..2,046,959(-)	putative centrin	5.589	33	OG6_104526
TGGT1_260680	TGGT1_260680-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,034,580..2,042,093(+)	putative small subunit DNA primase	5.589	33	OG6_101221
TGGT1_260790	TGGT1_260790-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,025,446..2,031,924(+)	RAP domain-containing protein	5.589	49	OG6_141183
TGGT1_260800	TGGT1_260800-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,015,456..2,021,790(+)	hypothetical protein	5.589	16	OG6_489905
TGGT1_260810	TGGT1_260810-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,007,633..2,009,701(-)	hypothetical protein	5.589	27	OG6_223031
TGGT1_260820	TGGT1_260820-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,000,787..2,002,966(-)	IMC sub-compartment protein ISP1	5.589	29	OG6_130933
TGGT1_260825	TGGT1_260825-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,996,744..1,997,638(-)	hypothetical protein	5.589	17	OG6_491304
TGGT1_260830	TGGT1_260830-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,987,573..1,994,412(+)	hypothetical protein	5.589	18	OG6_490884
TGGT1_260840	TGGT1_260840-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,975,396..1,982,096(+)	hypothetical protein	5.589	27	OG6_182190
TGGT1_260850	TGGT1_260850-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,974,014..1,974,334(+)	putative mitochondrial import inner membrane translocase subunit TIM10	5.589	45	OG6_103064
TGGT1_260860	TGGT1_260860-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,973,095..1,973,723(+)	hypothetical protein	5.589	13	OG6_489918
TGGT1_260870	TGGT1_260870-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,967,207..1,969,474(-)	zinc finger cdgsh type protein	5.589	25	OG6_215320
TGGT1_260990	TGGT1_260990-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,964,520..1,965,736(+)	hypothetical protein	5.589	27	OG6_139499
TGGT1_261000	TGGT1_261000-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,954,089..1,962,135(+)	MutS domain V domain-containing protein	5.589	52	OG6_102031
TGGT1_261010	TGGT1_261010-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,947,162..1,952,503(-)	putative tat-binding family protein	5.589	41	OG6_101513
TGGT1_261018	TGGT1_261018-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,936,049..1,942,419(-)	kelch repeat-containing protein	5.589	17	OG6_134879
TGGT1_261022	TGGT1_261022-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,892,903..1,934,448(-)	dynein heavy chain family protein	5.589	962	OG6_100025
TGGT1_261030	TGGT1_261030-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,882,747..1,890,994(+)	pyridine nucleotide-disulfide oxidoreductase domain-containing protein	5.589	38	OG6_101920
TGGT1_261040	TGGT1_261040-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,874,635..1,875,306(-)	hypothetical protein	5.589	17	OG6_489919
TGGT1_261050	TGGT1_261050-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,858,576..1,873,416(+)	RNB family domain-containing protein	5.589	38	OG6_101226
TGGT1_261060	TGGT1_261060-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,852,264..1,856,907(-)	diphthamide biosynthesis protein 2-related domain-containing protein	5.589	31	OG6_101267
TGGT1_261070	TGGT1_261070-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,849,395..1,850,453(+)	apicoplast triosephosphate translocator APT1	5.589	26	OG6_101650
TGGT1_261075	TGGT1_261075-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,848,340..1,848,769(+)	hypothetical protein	5.589	13	OG6_490187
TGGT1_261080	TGGT1_261080-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,823,412..1,845,795(+)	kringle domain-containing protein	5.589	66	OG6_121292
TGGT1_261200	TGGT1_261200-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,812,790..1,818,459(-)	TBC domain-containing protein	5.589	38	OG6_100958
TGGT1_261210	TGGT1_261210-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,803,646..1,810,703(+)	putative 26s proteasome subunit p55	5.589	44	OG6_102014
TGGT1_261220	TGGT1_261220-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,799,534..1,801,077(-)	transcription elongation factor SPT4	5.589	27	OG6_102281
TGGT1_261230	TGGT1_261230-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,786,572..1,792,641(-)	ankyrin repeat-containing protein	5.589	33	OG6_119345
TGGT1_261240	TGGT1_261240-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,780,702..1,781,112(+)	histone H3	5.589	57	OG6_100119
TGGT1_261250	TGGT1_261250-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,779,724..1,780,266(-)	histone H2A1	5.589	49	OG6_100077
TGGT1_261260A	TGGT1_261260A-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,769,864..1,774,963(-)	histone lysine demethylase JMJD6a	5.589	57	OG6_101565
TGGT1_261260B	TGGT1_261260B-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,768,608..1,769,346(-)	histone lysine demethylase JMJD6a	5.589	57	OG6_101565
TGGT1_261300	TGGT1_261300-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,763,580..1,765,444(-)	hypothetical protein	5.589	12	OG6_490346
TGGT1_261370	TGGT1_261370-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,755,467..1,763,503(-)	hypothetical protein	5.589	28	OG6_181858
